So you’re not sure? Be sure. Here’s why.,"This IPhone X has been phenomenal. The speed at which it operates is Incredible. If you are questioning this buy, don’t. It’s a wonderful deal. I’ve not had one issue thus far, and will most certainly update this review if I have one within the warranty period. I recommend getting a tempered glass screen and a good case—this phone is glass front and back.",2019年2月14日 在美国审核
Exceeded Expectations,I loved how new this phone looks and works. Everything works and the battery life was at 94% which is very good. I am very glad with this purchase and definitely recommend buying from them. Very skeptical before buying but now having the product it is definitely worth a buy if you are looking for a good phone.,2018年12月13日 在美国审核
Not refurbished!,"Super disappointed when I got this phone. I rarely leave reviews but when I opened this phone I was aggravated. Screen has scratches and the outside edges of the phone are dirty. This is clearly not a refurbished phone, so it should not be advertised as such. Now I have to wait for another one which is even more aggravating!",2019年1月9日 在美国审核
THIS PHONE WAS NOT PAYED OFF,"I purchased a refurbished iPhone x, it arrived on time, came in clean , and with a charger.... i was excited about this phone because my other phone was stolen 3 months ago, i got a job and saved up to be able to afford a new one. We tried to set up the service with total wireless and the phone kept repeating the message that the sim card was not compatible.... so we bought another sim card and service plan by t mobile and got the same thing.... went into apple the next day to try to see if their was anything wrong with the phone... turns out their was nothing wrong with the phone, but the phone already had another service plan with at&amp;t that wasn't even payed off.... so after wasting 10 hours off my time, and spending $60 (besides the $690 phone price)trying to set this stupid phone up with a service plan... i would review this 0 stars if i could",2019年4月17日 在美国审核
Exceeded Expectations,"I was very skeptical when ordering this product because of the negative reviews, but this was MORE than worth the money. Had no scratches or anything. Worst thing I found was cosmetic wear on the edges (in the picture uploaded). Battery is at 92% capacity and it works like a dream. Only minor inconvenience was having to update the phone before I could download the backup from my old phone. Came fully unlocked as promised and with an off brand charger that works fine.",2019年5月19日 在美国审核
"Great Phone, Nearly Perfect","So before I made this purchase, I read through a lot of reviews on a lot of different sellers who had iPhone X's for sale. This one seemed to have the most consistent positive stream of reviews, although every single listing I came across had at least a few people reporting bad experiences. Buying something Amazon Renewed seems like it's always a risk, so I suppose you may have a bad experience, but the phone I received came on time, and was essentially in flawless condition. It came with a tempered glass screen protector already on, and the battery health was at 92%, supporting peak performance capabilities. The cameras are crisp, no damage to them at all, and the speakers sound great. No SIM/WiFi/Bluetooth connectivity issues whatsoever, and really I was pleasantly surprised at how great this phone is. The only thing was that in a couple of the crevices on the phone, chiefly around the camera's protrusion, there was a tiny bit of dirt/grime, but a toothpick and alcohol did the trick. Overall I would say this is a great purchase, as iPhone X's are currently going for $899+tax (new) from Best Buy, and this was almost new for $559+tax (~$611). Would recommend!",2019年11月7日 在美国审核
Cracked and does not turn on.,The screen was cracked and the phone did not turn in after 24 hours of charging.,2018年11月7日 在美国审核
Don't buy from this seller.,"This product is falsely labeled as unlocked, it's been 4 weeks since I informed that the phone was still locked and all I get are excuses.<br>Plus, the phone came in a really bad condition, so many scratches you can see them very clearly.</br>",2019年1月8日 在美国审核
This phone did not work despite our best efforts,"While the phone looked perfect and seemed as if it functioned well, it would not connect tocarrier that it says it is made for- Verizon, despite being advertised as being unlocked for Verizon Service. I have a traditional monthly (NOT a pay as you go account). I was very disappointed. The only option offered was to return it for a refund.<br> I have sent the seller a message and requested they send me a replacement device. That is a shame. :( For those who question my knowledge, I took it directly to Verizon and they also tried multiple sim cards in it and none worked. The phone continued to display NO SERVICE. They went through all of the normal fixes and could not get it to function properly. I will update this review if a MIRACLE occurs and I am suddenly able to get service.</br>",2019年9月12日 在美国审核
Absolutely disgusted!!!!,"I purchased an iPhone X. The whole reason I made this purchase was because it was “Amazon guaranteed”. It arrived on a Thursday; Immediately when the phone arrived I noticed issues. Upon making my first call, the phone would turn off and the restart 5 or 6 times in a row, not even allowing me to access the Home Screen. So I called Amazon. I talked to Ryan E.A “customer support representative” at Amazon. Ryan gave three possible options1) bring the phone to an Apple store and they will either fix the problem or replace it,2) return the item with possible two week reimbursement.3) ship it to Apple and they would fix the problemI chose to set up an appointment at the Apple store to have the problem fixed.At which point Ryan E. Booked the appointment for me, over the phone, with an Apple representative as it was a Amazon guaranteed product. Tuesday I drove 200 miles away to the Apple store. The Apple representative performed a diagnostic and informed me the main processing chip was faulty and therefore the phone needed to be replaced and they even had the exact replacement in store. As Amazon had already verified everything would be taken care of cost wise, I called Amazon to provide a “geniusbar work authorization &amp; service confirmation” form for replacement as it would cost $549.00. Ashley C, who told me that they would not pay for the replacement and the only option for me was to return the product and get a refund. I then told Ashley exactly what Ryan told me. Ashley said I was wrong and that amazon did not set up an appointment for an apple store repair, and that I would need to prove the appointment was made by a representative of amazon. When I explained that I had email verification she then said ""I see the email"" then refused to follow through on replacement even though and told me that my only option was to return the phone or keep it upon bringing up what amazon had previously promised like magic I was disconnected. At that point since I had an appointment and I didn't want to take up anyone else's time; I decided to leave. When I got back to my car, I once again decided to call Amazon. This time while talking with the representative Ashley I was told that the phone I purchased was not amazon guaranteed, even though the actual iPhone X amazon listing specifically says ""Amazon Guaranteed; eligible for replacement or refund within 90 days"". Furthermore, Ashley told me that a return and refund is my only option I brought up that amazon listed the product under Amazon guaranteed specifically states ""Quick support for claims and troubleshooting. Eligible for replacement or refund within 90 days of receipt if you are not satisfied."" she continued by stating the product was not amazon guaranteed and stated that the listing is removed and they can't do anything further. When I asked to speak to a manager I was transferred to Sam G. who by the way was incredibly rude, and refused to help me in any way and refused to replace the product, or assist me with anything other that returning the iPhone. I am disgusted at the way this whole situation has been handled. Even after reviewing amazons guaranteed policy I still cannot find where it states amazon has the ability to refuse to follow through with their guaranteed product replacement. I do know that I will not only be bringing this up with the BBB but also the attorney general.",2021年1月20日 在美国审核
